result_id,analysis_id,analysis,analysis_status,method_family,method_id,method,observations,tap_count,collocation,prior_active,noise_percent,metric_group,quantity,metric,region,value,unit,reference,value_type,phase_convention,verification,source,notes
MP-0051,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,p,rel_L2,near-cylinder,0.01637609302997589,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0052,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,u,rel_L2,near-wake,0.35094743967056274,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0053,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,v,rel_L2,near-wake,1.0423684120178223,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0054,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,p,rel_L2,near-wake,0.9030953645706177,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0055,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,u,rel_L2,far-wake,0.7970743179321289,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0056,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,v,rel_L2,far-wake,1.1170227527618408,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0057,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,p,rel_L2,far-wake,5.268115043640137,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0058,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,u,rel_L2,far-core,0.8379988074302673,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0059,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,v,rel_L2,far-core,0.7684069275856018,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0060,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,p,rel_L2,far-core,4.034470558166504,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0061,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,u,rel_L2,other,0.25685784220695496,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0062,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,v,rel_L2,other,1.1279023885726929,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0063,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,p,rel_L2,other,1.973976731300354,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0064,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,u,rel_L2,whole-domain,0.5474520325660706,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0065,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,v,rel_L2,whole-domain,0.9219823479652405,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0066,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,field,p,rel_L2,whole-domain,1.2132055759429932,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0067,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,v1_mode,v,rel_L2,near-cylinder,0.4596029594947871,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0068,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,v1_mode,v,amp_ratio,near-cylinder,0.7611925592514187,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0069,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,v1_mode,v,corr,near-cylinder,0.8987085136706103,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0070,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,v1_mode,v,phase_deg,near-cylinder,0.07699006997074256,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0071,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,v1_mode,v,learned_contribution,near-cylinder,0.9126073069225826,dimensionless,analytical Karman prior alone,derived_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv; derived/a04_prior_only_metrics.json,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0072,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,v1_mode,v,rel_L2,near-wake,0.6059411107000253,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0073,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,v1_mode,v,amp_ratio,near-wake,0.7995230168803952,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0074,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,v1_mode,v,corr,near-wake,0.817418359902086,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
MP-0075,A05,Prior plus collocation,complete_with_effort_caveat,Hybrid ModalPINN,prior_physics_wake_biased_grid,Prior-assisted (wake-biased grid),cylinder pressure,32,wake-biased grid,True,,v1_mode,v,phase_deg,near-wake,-13.292289410334623,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
